1, 73.4124984741211, 69.15539336360978, 70.18176462063771, 69.54473591742132, 67.0387789704649, 67.84525303600229, 69.4698519558016, 70.2528993469141, 69.80114249574396
2, 73.4124984741211, 73.630232668646, 73.91027805356329, 75.2425021502067, 77.48037108655993, 77.12404537357357, 75.90035941389716, 75.84834504481897, 72.39536575569753
3, 73.4124984741211, 71.63590898101248, 68.33866721957978, 66.31315713614924, 68.04439755561734, 67.13744170648854, 69.13384942164411, 71.96815451234059, 72.97297823985669
4, 73.4124984741211, 71.65533816064436, 70.20771864598183, 71.33105917227239, 69.56089581871757, 68.8965931197306, 67.34964077109018, 66.14434892662891, 64.94094301887569
5, 73.4124984741211, 73.98469556835094, 77.42125976707712, 74.8450171935006, 72.74310288793615, 73.11617154944305, 74.75777962142035, 73.91506783941936, 71.50655435164012
6, 73.4124984741211, 72.50025595995439, 73.66495966157201, 76.34166345496632, 77.77163216770983, 77.94469608316027, 78.10565978628269, 78.2042931727714, 78.31000932303488
7, 73.4124984741211, 71.1785747919423, 69.81867446520543, 71.9695619892611, 70.81277025697766, 75.8791546942127, 78.58735782103201, 79.70307461604163, 81.16531721900225
8, 73.4124984741211, 72.76026387552157, 74.95074455228288, 70.55135125383022, 69.93062025827615, 71.18969255309679, 71.53376396143187, 74.51865047671667, 69.32177430395265
9, 73.4124984741211, 73.01446812990457, 72.71722250659603, 75.41555292445749, 72.99230351014987, 71.2439462729132, 68.14529343051633, 62.76862515614478, 64.98407250349719
10, 73.4124984741211, 71.29868813690379, 68.69496043859772, 67.97257594953172, 67.52197016060576, 68.7165226436058, 70.07377431941212, 70.80536598860819, 71.8204479449115
